#  file: fsfProjectInfo2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT proj_num, proj_unixname, date_collected, datasource_id, url, real_url, desc_short, desc_long, user_level 
#  FROM fsf_projects 
#  WHERE datasource_id=221 
#  ORDER BY proj_num
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	date_collected	datasource_id	url	real_url	desc_short	desc_long	user_level
5038	Denu	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Denu	http://denu.sourceforge.net	Portage-based menu generator/editor	'Denu' is a portage-based menu generator/editor\nfor Fluxbox, Openbox, Gnome, KDE, Xfce4, and Waimea. Its main feature\nis Web-based updates, and it also has some customization features.\n	
5039	DebtPayoff	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DebtPayoff	http://debtpayoff.sourceforge.net/	Calculates how long it takes to pay off credit cards	DebtPayoff is an application which will calculate\nhow long it will take to pay off a credit card at a given interest\nrate and payment amount. It will also calculate how much of what is\npaid will go toward interest.\n	
5040	DebSync	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DebSync	http://www.librelogiciel.com/software/debsync/action_Presentation	Synchronizes the packages installed on Debian machines	'DebSync' helps synchronize Debian GNU/Linux\nmachines with respect to the list of packages installed. It retrieves\nthe list of installed packages from a master host, and then installs\nor removes packages on other hosts to match the master's package list.\nIt works over either ssh (default) or rsh, and does not have to be\ninstalled on any of the machines you want to manage.\n	
5041	DaveDAP	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DaveDAP	http://davedap.sourceforge.net/	Engine to browse, search, and edit an LDAP server over the Web	DaveDAP is a PHP-based engine to browse, search,\nand edit an LDAP server over the Web. You can browse your LDAP server\nin tree mode, or you can search for users based on any number of\neasily configurable criteria. Users can create and delete objects,\nedit their contents, and perform searches. DaveDAP aims to be a\nWeb-based replacement for GQ.\n	
5042	Date-Calc	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Date-Calc	http://www.engelschall.com/u/sb/download/	Calculates dates in Gregorian calendar	The Date::Calc package consists of a C library and\na Perl module (which uses the C library internally) for all kinds of\ndate calculations based on the Gregorian calendar (the one used in all\nWestern countries today), thereby complying with all relevant norms\nand standards: ISO/R 2015-1971, DIN 1355 and, to some extent, ISO 8601\n(where applicable). \n\n<P>The package is designed as a toolbox, not a ready-made\napplication. It provides extensive documentation and examples of use,\nmulti-language support, and special functions for business needs. The\nC library is specifically designed so that it can be used stand-alone,\nwithout Perl.\n\n<P>Version 5.0 features date objects with overloaded operators, and a\nset of modules for calculations which take legal holidays into account\n(both in Perl only).\n	
5043	DataparkSearch	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DataparkSearch	http://www.dataparksearch.org/	Web search engine	DataparkSearch is an Internet and Intranet search\nengine tool.\n<p>Key features:\n<ul>\n<li>Support for <i>http</i>, <i>https</i>, <i>ftp</i>, <i>nntp</i> and\n<i>news</i> URL schemes.\n<li><i>htdb</i> virtual URL scheme support for indexing SQL databases.\n<li><i>text/html</i>, <i>text/xml</i>, <i>text/plain</i>,\n<i>audio/mpeg</i> (MP3) and <i>image/gif</i> mime types built-in support.\n<li>External parsers support for other document types.\n<li>Ability to index multilangual sites using content negotiagion.\n<li>Searching all of the word forms using <i>ispell</i> affixes and\ndictionaries.\n<li>Stopwords and synonyms lists.\n<li>Boolean query language support.\n<li>Results sorting by relevancy, popularity rank, last modified time\nand by importance (a multiplication of relevancy and popularity rank).\n<li>Various character sets support.\n<li>Accent insensitive search.\n<li>Phrases segmenting for Chinese, Japanese, Korean, and Thai.\n<li>mod_dpsearch - search module for Apache web server.\n<li>Internationalized Domain Names</i> support\n</ul>\n	
5044	Darius-Tools	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Darius-Tools	https://gna.org/projects/darius-tools/	Scripts with higher performance than traditional command line tools	'DariusTools' is a collection of scripts designed\nto be faster and easier to use than the command line that required to\ndo the same thing. For example, there are scripts for mass conversion\nof WAV files to Ogg files and Ogg files to WAV files, for converting\nLaTeX to PostScript and viewing the output in ggv, for creating image\nthumbnails, for converting from the Euro to another currency, for\nautomated updating via FTP and for removing backups recursively. \n\n<P>Darius Tools are split among several packages according to\ndifferent categories: they include darius-admin, darious-sound,\ndarius-misc, and darius-text.\n	
5045	Dante	2010-05-03 16:09:27	221	http://directory.fsf.org/project/Dante	http://www.inet.no/dante/	Free implementation of socks version 4, socks version 5, and msproxy	Dante is a free implementation of the proxy\nprotocols socks version 4, socks version 5 (rfc1928), and msproxy. It\ncan be used as a firewall between networks. The package consists of\ntwo parts, a socks server and a proxy client which supports socks,\nmsproxy, and HTTP proxies. \n	
5046	DansTuner	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DansTuner	http://danstuner.sourceforge.net/	Tells you if you are playing a pitch in tune	'DansTuner' tells you if you are playing a pitch\nin tune. Its features include:\n<pre>\n      *automatic discovery of which note you are trying to play (good for\n           trumpet, singer, etc.)\n      *ability to play a guide tone for you at a configurable volume\n      *a graphical moving "needle", a red/green display, and details about how\n           flat or sharp you are\n      *an easily configurable background noise threshold\n</pre>\n\n<P>This package was written by a trumpet player, who needed to tune\nlots of different notes on the fly. Many of the free packages out\nthere are "guitar" tuners that must first be told which few notes you\nare trying to tune.\n	
5047	DadaMail	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DadaMail	http://mojo.skazat.com	Lightweight mailing list manager	DadaMail is a lightweight email mailing list\nmanager. It supports announce-only lists and group discussion lists,\narchiving, double opt-in subscriptions, and double opt-out\nunsubscriptions. It can send list mailings using sendmail, qmail, or\neven with a straight SMTP connection (either all at once, or in timed\nbatches).\n\nList administration is done through a browser via DadaMail's\nadministrative control panel. DadaMail is an alternative to programs\nsuch as Majordomo if you want to give more control to the actual list\nowners, who may not have much experience with such applications. The\nprogram can be run simply as a CGI script and needs no special\nmodules installed. The html pages that DadaMail creates can be\ncustomized on a list by list basis with any template you provide.\n\n<P>This package was formerly known as 'MojoMail.'\n	
5048	DUlog	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DUlog	http://public.planetmirror.com/pub/dulog/	New log notifier and parser	DULog is a new log notifier and parser that periodically tails system logs, parses the output to present it in an easily readable format (parsing modules currently exist only for GNU/Linux), and mails a final report to the administrator. It can run daily or hourly.\nDULog is written specifically for large clusters where many systems (50+) log to a single loghost using syslog or syslog-ng. It can be used on standalone systems, but other packages (ie logwatch) are probably more suitable for such purposes.	
5049	DSPAM	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DSPAM	http://www.nuclearelephant.com/projects/dspam/	Server-side anti-spam agent	DSPAM is a server-side anti-spam agent for UNIX\nemail servers. It masquerades as the email server's local delivery\nagent and filters/learns SPAM using a Bayesian statistical approach\nwhich provides an administratively maintenance-free, self-learning\nanti-spam service.\n\n<P>Each email is broken down into its most interesting tokens, each\nassigned a spam probability. All probabilities are then combined to\nproduce a statistical probability of spam. This approach, applied to a\nmature corpus of email, has the potential to yield a 99.5% success\nrate with only 0.03% chance of false positives.\n	
5050	DRT	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DRT	http://www.cse.unsw.edu.au/~drt/	Design recovery tool for interactive graphical applications	The tool automatically captures actions performed\nwhile using such an application. Functions particularly relevant to\neach action are highlighted. Moreover, the action itself is described\nvisually from fragments of the application display. One can search and\nbrowse these actions to learn about the design of an application.\n	
5051	DNSFloodDetector	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DNSFloodDetector	http://www.adotout.com/dnsflood.html	Detects abusive traffic on nameservers	DNS Flood Detector was developed to detect abusive\nusage levels on high traffic nameservers and to enable quick response\nin halting (among other things) the use of one's nameserver to\nfacilitate spam. \n\n<P>DNS Flood Detector uses libpcap to monitor incoming dns queries to\na nameserver. The tool may be run in either daemon or 'bindsnap'\nmode. In daemon mode, the tool will alarm via syslog. In bindsnap\nmode, the user is able to get near-real-time stats on usage to aid in\nmore detailed troubleshooting.\n	
5052	DNRD	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DNRD	http://dnrd.sourceforge.net/	Caching, forwarding DNS proxy server	DNRD is a proxy DNS Daemon. It is useful for a\nhome network where you have multiple ISPs or VPNs. DNRD can be set up\nto forward all DNS queries to the appropriate DNS server for each of\nyour ISPs.\n	
5053	DMTools	2010-05-03 16:09:27	221	http://directory.fsf.org/project/DMTools	http://datamining.anu.edu.au/software/dmtools/	Data mining applications written in Python	DMTools is an ongoing project to develop a data\nmining toolbox written in Python. Two core features of the toolbox are\ncaching of database queries and parallelism within a collection of\nindependent queries. Our toolbox provides a number of routines for\nbasic data mining tasks on top of which the user can add more\nfunctions - mainly domain and data collection dependent - for complex\nand time consuming data mining tasks.\n	
