#  file: fsfProjectRequirements2010-May.txt
#  package: fsfRawData
#  description of file/package:
#
#  This package includes raw data files from our database of Free Software 
#  Foundation project information generated from the list of projects gathered 
#  in 2010-May
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;)
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2010) 
#  The project is available at: http://flossmole.org
#  
#  SELECT pi.proj_num, p.proj_unixname, pi.requirement, pi.requirement_type, pi.datasource_id 
#  FROM fsf_project_requirements pi, fsf_projects p 
#  WHERE p.proj_num = pi.proj_num AND pi.datasource_id=221 
#  ORDER BY p.proj_unixname, pi.requirement
#
#  datasource_id = 221 is the 2010-May collection from FSF.
proj_num	proj_unixname	requirement	requirement_type	datasource_id
4467	OpenFTS	Tcl	Build Prerequisite	221
4466	OpenGLUT	OpenGL	Use Requirement	221
4464	OpenInteract	Apache	Use Requirement	221
4464	OpenInteract	Apache::Session	Use Requirement	221
4464	OpenInteract	mod_perl	Use Requirement	221
4464	OpenInteract	SPOPS	Use Requirement	221
4464	OpenInteract	SQL-type database with DBI support	Use Requirement	221
4464	OpenInteract	Template Toolkit	v. 2 or later	221
4463	OpenKiosk	BerkeleyDB 4.1.25 or later	4.2.52 recommended	221
4463	OpenKiosk	Qt 3.1.2 or later	3.2.3 recommended	221
1437	openMAD	MySQL server	Use Requirement	221
1437	openMAD	MySQLdb	Python API module	221
1437	openMAD	Python	Use Requirement	221
1418	openplag	GDLib	Use Requirement	221
1418	openplag	PHP 4 or 5	Use Requirement	221
4462	OpenRealty	MySQL	Use Requirement	221
4460	OpenSSH	OpenSSL 0.9.6 or later	Use Requirement	221
4460	OpenSSH	zlib	Use Requirement	221
4459	OpenSSL	make	Build Prerequisite	221
4459	OpenSSL	Perl 5	Use Requirement	221
4457	Openswan	Libgmp	Use Requirement	221
4457	Openswan	Linux kernel 2.4.x or later	Use Requirement	221
4458	OpenTRS	MySQL	Use Requirement	221
4458	OpenTRS	Perl	Use Requirement	221
4458	OpenTRS	tar	Build Prerequisite	221
1412	openvrml	Boost	Build Prerequisite	221
1412	openvrml	GTK+	Weak Prerequisite	221
1412	openvrml	libjpeg	Weak Prerequisite	221
1412	openvrml	libpng	Weak Prerequisite	221
1412	openvrml	Mozilla Gecko SDK	Weak Prerequisite	221
1412	openvrml	OpenGL/Mesa	Weak Prerequisite	221
1412	openvrml	SDL	Weak Prerequisite	221
1436	openWebmail	ispell-3.1.20	Weak Prerequisite	221
1436	openWebmail	MIME::Base64 or CGI module	Use Requirement	221
1436	openWebmail	Perl 5.005 or above	Use Requirement	221
1410	optcomplete	optcomplete	Use Requirement	221
1409	optik	Python 2.0 or greater	Use Requirement	221
1407	orca	at-spi	Use Requirement	221
1407	orca	BRLTTY 3.5	for Braille support	221
1407	orca	gnome-python	Use Requirement	221
1407	orca	gnome-speech 0.3.0 or later	Use Requirement	221
1407	orca	pygtk	Use Requirement	221
1407	orca	pyorbit	Use Requirement	221
1407	orca	Python 2.2 or 2.3	Use Requirement	221
4456	Oregano	libglade2	Use Requirement	221
4456	Oregano	libgnome2	Use Requirement	221
4456	Oregano	libgnomeprintui2	Use Requirement	221
4456	Oregano	libgnomeui2	Use Requirement	221
4456	Oregano	libgtksourceview1.0	Use Requirement	221
4456	Oregano	libxml2	Use Requirement	221
4456	Oregano	Spice	to run simulations	221
1406	orgadoc	an Eiffel Compiler	ie (Build Prerequisite	221
1406	orgadoc	expat	Build Prerequisite	221
1406	orgadoc	Gobo	www.gobosoft.com	221
1406	orgadoc	SmallEiffel)	Build Prerequisite	221
1404	oroborusthemechanger	oroborus	Use Requirement	221
4455	Orpie	GNUsl 1.4 or later	Build Prerequisite	221
4455	Orpie	ncurses	Build Prerequisite	221
4455	Orpie	OCaml 3.07 or later	Build Prerequisite	221
4479	OSRaids	FPDF	for downloading and printing PDF reports	221
4479	OSRaids	MySQL	Use Requirement	221
4479	OSRaids	PHP	Use Requirement	221
4478	OSSPsvs	diff	Use Requirement	221
4478	OSSPsvs	patch	Use Requirement	221
4477	OTRS		Use Requirement	221
4477	OTRS	a database	ie MySQL or PostgreSQL	221
4477	OTRS	DBD::mysql	Use Requirement	221
4477	OTRS	DBI	Use Requirement	221
4477	OTRS	Digest::MD5	Use Requirement	221
4477	OTRS	GD	Weak Prerequisite	221
4477	OTRS	GD::Graph	Weak Prerequisite	221
4477	OTRS	GD::Graph::lines	Weak Prerequisite	221
4477	OTRS	GD::Text	Weak Prerequisite	221
4477	OTRS	GD::Text::Align	all for statistics	221
4477	OTRS	LDAPv2-compliant server	Use Requirement	221
4477	OTRS	MIME::Base64	Use Requirement	221
4477	OTRS	Net::DNS	Use Requirement	221
4477	OTRS	Net::LDAP	for using LDAP	221
4477	OTRS	Perl 5 or later	Use Requirement	221
1397	otto2	apache or any webserver which supports cgi; mod_pe	Use Requirement	221
1397	otto2	frames based web browser	Use Requirement	221
1397	otto2	mpg321	Use Requirement	221
1397	otto2	MySQL	with the developer libraries and header files	221
1397	otto2	ogg123	Use Requirement	221
1397	otto2	Perl	Use Requirement	221
1396	outl	Perl	Use Requirement	221
1395	overdose	google coredumper	Weak Prerequisite	221
1395	overdose	ncurses	Use Requirement	221
1395	overdose	pthreads	Use Requirement	221
1394	overflow	autoconf	Weak Prerequisite	221
1394	overflow	automake	Weak Prerequisite	221
1394	overflow	FFTW library	Use Requirement	221
1394	overflow	gcc 2.95.x	2.96 has problems	221
1394	overflow	glib 1.2.7 or later	Use Requirement	221
1394	overflow	Gnome including libmxl	Use Requirement	221
1394	overflow	libtool	all three for working from the CVS code	221
1394	overflow	Perl	Use Requirement	221
1391	oyepa	pyinotify	Use Requirement	221
1391	oyepa	PyQT	Use Requirement	221
1391	oyepa	QT 4	Use Requirement	221
1390	p	MESA	Weak Prerequisite	221
1390	p	SDL	Build Prerequisite	221
1388	p0f2	BSD make - GNU bash / awk / grep / sed / textutils	for p0frep only	221
1388	p0f2	GNU make 3.7x or later	Build Prerequisite	221
1388	p0f2	GNUcc 2.7.x or later	Build Prerequisite	221
1388	p0f2	libpcap 0.4 or later	Build Prerequisite	221
1386	p3pmail	p3scan	Weak Prerequisite	221
1385	p3scan	an anti-virus program	Use Requirement	221
1385	p3scan	DSPAM	Weak Prerequisite	221
1385	p3scan	iptables	Use Requirement	221
1385	p3scan	libpcre	Use Requirement	221
1385	p3scan	Mail::SpamAssassin	Weak Prerequisite	221
1385	p3scan	p3pmail	Weak Prerequisite	221
1385	p3scan	renattach	Weak Prerequisite	221
4407	Packit	libnet 1.1.2 or later	Use Requirement	221
1383	paco	GTK+ 2.6	Weak Prerequisite	221
1381	pagecast	Python 1.5.2 or greater	Use Requirement	221
1380	pagenda	SQLite	Use Requirement	221
1376	pan	gnome-libs 1.0.16 or higher	Use Requirement	221
1376	pan	GTK 1.2.8 or higher	Build Prerequisite	221
1376	pan	gtkhtml	pan 0.9.3 or higher	221
4406	PanamaSuite	MySQL	Use Requirement	221
4406	PanamaSuite	PHP4	Use Requirement	221
1375	pancho	Config::IniFiles	Use Requirement	221
1375	pancho	Crypt::DES	Weak Prerequisite	221
1375	pancho	Digest::HMAC	all for SNMPv3	221
1375	pancho	Digest::MD5	Weak Prerequisite	221
1375	pancho	Digest::SHA1	Weak Prerequisite	221
1375	pancho	Net::SNMP	Use Requirement	221
1375	pancho	Parallel::ForkManager	Use Requirement	221
1375	pancho	Perl 5.x	Use Requirement	221
1374	pango	FreeType 2.0.1 or later	for the Pango FT backend	221
1374	pango	glib 2.0.0	Build Prerequisite	221
1374	pango	iconv() implemetation	Build Prerequisite	221
1374	pango	Qt2	for the example program	221
1372	panorama	egcs 1.0 or later	Build Prerequisite	221
1372	panorama	GNU C++ 2.8.1 or later	Build Prerequisite	221
1372	panorama	GTK+ and GTK	Build Prerequisite	221
1371	pantomime	GNUStep	Use Requirement	221
1369	paperclips	Java	Use Requirement	221
1368	papercut	MySQL	Use Requirement	221
1368	papercut	phorum	Use Requirement	221
1368	papercut	python 2.2 or later	Use Requirement	221
1367	papyrus	acroread	to view PDF files	221
1367	papyrus	dvips	Use Requirement	221
1367	papyrus	gv	to view PS files	221
1367	papyrus	ImageMagick	Use Requirement	221
1367	papyrus	LaTeX	Use Requirement	221
1367	papyrus	libxml2	Use Requirement	221
1367	papyrus	MySQL *or*PostgreSQL	Use Requirement	221
1367	papyrus	netscape	to view HTML files	221
1367	papyrus	Perl	Use Requirement	221
1367	papyrus	xdvi	to view latex files	221
4404	Pari-GP	readline	Weak Prerequisite	221
1363	parted	GNU readline	which requires termcap or ncurses	221
1363	parted	libuild	Build Prerequisite	221
1363	parted	part of e2fsprogs	Build Prerequisite	221
4403	ParticleSimulation	SDL library	Use Requirement	221
1360	passwd_exp	Perl	Use Requirement	221
1360	passwd_exp	Text-Tokenizer	Use Requirement	221
4402	PatentMailer	Ghostscript	5.5 and higher preferred for smaller output file s	221
4402	PatentMailer	HTTP::Request	Use Requirement	221
4402	PatentMailer	libtiff	Use Requirement	221
4402	PatentMailer	LWP::UserAgent	Use Requirement	221
4402	PatentMailer	MIME::Lite	Use Requirement	221
4402	PatentMailer	Perl 5	Use Requirement	221
4402	PatentMailer	Perl modules CGI	Use Requirement	221
1351	paymaster	Bond and Bonddb	Use Requirement	221
1351	paymaster	GTK 2.4	Use Requirement	221
1351	paymaster	libxml 2.6	Use Requirement	221
1351	paymaster	Postgresql 7.4	Use Requirement	221
1351	paymaster	Scons	Use Requirement	221
1349	payrollbash	apache	Weak Prerequisite	221
1349	payrollbash	bc	Use Requirement	221
1345	pcb	GNU m4	Use Requirement	221
1342	pcopy	pthreads	Use Requirement	221
1340	pcrepp	pcre 4.3 or later	Use Requirement	221
4451	PCXFirewall	iptables	Use Requirement	221
4451	PCXFirewall	PCXFirewall::Rules	Use Requirement	221
4451	PCXFirewall	Perl	Use Requirement	221
4451	PCXFirewall	sh	http://pcxfirewall.sourceforge.net/rules.html	221
1338	pdbv	dpkg or rpm	Use Requirement	221
1338	pdbv	GNU bash	Use Requirement	221
1334	pdfeditor	QT	Build Prerequisite	221
4449	PDFjam	pdfpages	Use Requirement	221
4449	PDFjam	pdfTeX	Use Requirement	221
4450	PDFMap	Jaxml	for running PDFMap as a CGI script; http://cortex.	221
4450	PDFMap	PIL	Python Imaging Library http://www.pythonware.com	221
4450	PDFMap	Python	Use Requirement	221
4450	PDFMap	ReportLab 1.11 or later	http://www.reportlab.com	221
1336	pdfTeX	teTeX 2.0.2 or later	Use Requirement	221
4448	PDL	File::Spec 0.6 or later	Use Requirement	221
4448	PDL	Perl 5.005 or later	Use Requirement	221
4448	PDL	See the DEPENDENCIES file int he distribution for 	Weak Prerequisite	221
1329	pdp	glx or SDL for video display	Use Requirement	221
1329	pdp	libgsl	Use Requirement	221
1329	pdp	libpng	Use Requirement	221
1329	pdp	libquicktime	Use Requirement	221
1329	pdp	pd	Use Requirement	221
1329	pdp	v4l device for video input	Use Requirement	221
1329	pdp	X Display with XVideo extension	Use Requirement	221
1327	pea-peach	Lazarus/FreePascal	Build Prerequisite	221
1327	pea-peach	libgdk_pixbuf library	Use Requirement	221
1326	peacock	GTK	Use Requirement	221
1324	peep	expat	for Peep server	221
1324	peep	PeepSounds(http://prdownloads.sourceforge.net/peep	Source Requirement	221
1322	pem	Make and/or Gmake	Build Prerequisite	221
1322	pem	Perl	Use Requirement	221
1320	penetrator	Perl	Use Requirement	221
4401	PenguinTV	gnome 2.x	Use Requirement	221
4401	PenguinTV	pycurl version 7 or later	Use Requirement	221
4401	PenguinTV	pysqlite 2 or later	Use Requirement	221
4401	PenguinTV	Python 2.3 or later	Use Requirement	221
1319	pengupop	SDL	Use Requirement	221
4400	PerlBlog	Perl/CGI support	Use Requirement	221
4399	PerlBoard	Perl with CGI support	Use Requirement	221
1316	perlbot	Net::IRC	Use Requirement	221
1316	perlbot	Perl	Use Requirement	221
1315	perlfectsearch	Any DBM compatible module found on the system like	Use Requirement	221
1315	perlfectsearch	CGI.pm module	Use Requirement	221
1315	perlfectsearch	etc	DB_File is recommended	221
1315	perlfectsearch	NDBM	Use Requirement	221
1315	perlfectsearch	Perl 5.004 or later	Use Requirement	221
1315	perlfectsearch	SDBM	Use Requirement	221
4398	PerlPanel	Gtk+	Use Requirement	221
4398	PerlPanel	Gtk2-Perl	Use Requirement	221
4398	PerlPanel	Perl	Use Requirement	221
4397	PerlPrimer	libwww-perl 5.76 or later	Use Requirement	221
4397	PerlPrimer	Perl	Use Requirement	221
4397	PerlPrimer	Perl/Tk	Use Requirement	221
1314	perltidy	Perl 5.004 or later	Use Requirement	221
4396	PerlWebmail	Crypt::Blowfish	Use Requirement	221
4396	PerlWebmail	Crypt::CBC	Use Requirement	221
4396	PerlWebmail	Date::Parse	Use Requirement	221
4396	PerlWebmail	IO::Scalar	Use Requirement	221
4396	PerlWebmail	LibNet	Weak Prerequisite	221
4396	PerlWebmail	Mail::Box	Use Requirement	221
4396	PerlWebmail	Perl: 5.6.1 or later	Use Requirement	221
1313	pf2x	MySQL	Use Requirement	221
1313	pf2x	PHP	Use Requirement	221
1312	pfaedit	autotrace *or* potrace	for autotracing around character images	221
1312	pfaedit	freetype	to better rasterize bitmaps and to enable the true	221
1312	pfaedit	libjpeg	to import images in the given format	221
1312	pfaedit	libpng and zlib	Weak Prerequisite	221
1312	pfaedit	libtiff	Weak Prerequisite	221
1312	pfaedit	libungof	Weak Prerequisite	221
1312	pfaedit	libuninameslist	to display unicode names and annotations	221
1312	pfaedit	libxml2	to parse SVG files and fonts	221
1310	pfm	Perl 5.004	Use Requirement	221
1310	pfm	readline 4.1	Use Requirement	221
1310	pfm	Term::Screen-1.02	Use Requirement	221
1310	pfm	Term::ScreenColor-1.09	Use Requirement	221
1310	pfm	Term:ReadLine::Gnu-1.09	Use Requirement	221
1304	pgreet	Apache::Htpasswd	Use Requirement	221
1304	pgreet	CGI::Carp	Use Requirement	221
1304	pgreet	Config::General	Use Requirement	221
1304	pgreet	Date:Pcalc	Use Requirement	221
1304	pgreet	Embperl	Use Requirement	221
1304	pgreet	MIME::Lite	Use Requirement	221
1304	pgreet	Perl 5.8.x or later; Perl modules CGI	Use Requirement	221
1307	pgRTReport	Python	Use Requirement	221
1307	pgRTReport	Request Tracker	Use Requirement	221
1307	pgRTReport	sendmail 8.11.6	Use Requirement	221
4395	PgWorksheet	mxDateTime	required by pyPgSQL	221
4395	PgWorksheet	pyPgSQL 2.4 or later	Use Requirement	221
4395	PgWorksheet	Python 2.4 or later	Use Requirement	221
4395	PgWorksheet	Python GTK+ 2.4 or later	Use Requirement	221
1301	pharch	Perl	Use Requirement	221
1300	phaser	a CD burner that is supported by cdrecord	Use Requirement	221
1300	phaser	cdrecord	Use Requirement	221
1300	phaser	Linux kernel 2.2.x or 2.4.x	Use Requirement	221
1300	phaser	Perl	Use Requirement	221
4393	PhatBeat	SDL and SDL_Image libraries	both for the GUI	221
4392	Philer	Apache 1.3.27 or later	Use Requirement	221
4392	Philer	MySQL 3.23.27 or later	Use Requirement	221
4392	Philer	PHP 4.0.3 or later	Use Requirement	221
4391	Phing	PHP5.0.0Beta4 or later	Use Requirement	221
1298	phorum	PHP 3.0.6 or higher	Use Requirement	221
4390	PhotoGen	bash	Use Requirement	221
4390	PhotoGen	ImageMagick	Use Requirement	221
4390	PhotoGen	X	to display an image and give it a caption	221
1297	photonbands	BLAS	Weak Prerequisite	221
1297	photonbands	FFTW	Weak Prerequisite	221
1297	photonbands	Guile	Weak Prerequisite	221
1297	photonbands	HDF	see http://ab-initio.mit.edu/mpb/hdf.html	221
1297	photonbands	LAPACK	Weak Prerequisite	221
1297	photonbands	libctl 2.2 or later	Use Requirement	221
4389	PhotoOrganizer	Apache	Use Requirement	221
4389	PhotoOrganizer	ImageMagick	Use Requirement	221
4389	PhotoOrganizer	PHP	Use Requirement	221
4389	PhotoOrganizer	PostgreSQL	Use Requirement	221
4389	PhotoOrganizer	ps2pdf	Use Requirement	221
1296	photoseek	MySQL	Use Requirement	221
1296	photoseek	PHP	Use Requirement	221
1295	photoshrink	Python Image Library	Source Requirement	221
1294	php-pimentcore	php-libcommon	Use Requirement	221
1294	php-pimentcore	pimentech-dbutils	Use Requirement	221
1291	php3guest	MySQL	Use Requirement	221
1291	php3guest	PHP 4.1.0 or later	Use Requirement	221
1291	php3guest	Web server that can handle PHP pages	ie Apache	221
1265	phpagi	Asterisk	Use Requirement	221
1265	phpagi	PHP 4	Use Requirement	221
4444	PHPBackupMaker	cdrtools	Weak Prerequisite	221
4444	PHPBackupMaker	mkisofs	Weak Prerequisite	221
1290	phpBB	Apache 1.3.20 or later	Use Requirement	221
1290	phpBB	MySQL 3.22.29 or later	Use Requirement	221
1289	phpBBBlog	Apache 1.3.x or 2.0.36 or later	Use Requirement	221
1289	phpBBBlog	MySQL 3.23 or later *or* PostgreSQL	Use Requirement	221
1289	phpBBBlog	or later	Use Requirement	221
1289	phpBBBlog	PHP 4.10 or later	needs short_tags ON	221
1289	phpBBBlog	phpBB 2.0.x	Use Requirement	221
1288	phpBugTracker	a database server	MySQL (Use Requirement	221
1288	phpBugTracker	or Oracle 8)	Use Requirement	221
1288	phpBugTracker	PEAR::DB	Use Requirement	221
1288	phpBugTracker	PostgreSQL	Use Requirement	221
1288	phpBugTracker	Web server with PHP 4.1.0 or later	Use Requirement	221
1286	phpCodeGenie	MySQL	Use Requirement	221
1286	phpCodeGenie	PHP 4.1.0 or later	Use Requirement	221
4443	PHPCoder	PHP 4.1 or later	author recommends 4.3.x	221
4443	PHPCoder	PHP compatible Web server	ie Apache	221
4443	PHPCoder	TurckMMCache	Use Requirement	221
1263	phpcollab	PHP	Use Requirement	221
4388	PhpDig	MySQL	Use Requirement	221
4436	PHPeasy-form	Web host that supports PHP	Use Requirement	221
4441	PHPFilm	MySQL	Use Requirement	221
4387	PhpFormGenerator	MySQL	to store data in a database table	221
4387	PhpFormGenerator	PHP	Use Requirement	221
4440	PHPGiftRegistry	Apache 1.3.x or Apache 2.x or later	Use Requirement	221
4440	PHPGiftRegistry	MySQL 3.x or later	Use Requirement	221
4440	PHPGiftRegistry	PHP 4.x or later	Use Requirement	221
1259	phpgroupware	PHP	Use Requirement	221
1259	phpgroupware	postgres or MySQL	Use Requirement	221
1284	phpHtmlLib	PHP 4.0.x	Use Requirement	221
1258	phpipmanagement	MySql	Use Requirement	221
1258	phpipmanagement	PHP4	Use Requirement	221
4435	PHPkrm	GnuPG	Use Requirement	221
4435	PHPkrm	PHP	Use Requirement	221
4435	PHPkrm	Rewrite	Weak Prerequisite	221
4439	PHPLetterIt	MySQL	Use Requirement	221
1283	phpLinkValidator	Web server with PHP3 support	Use Requirement	221
4434	PHPlist	My SQL 3.23.40	Use Requirement	221
4434	PHPlist	PHP 4.1.0	Use Requirement	221
1282	phpMailAdmin	Courier-IMAP	Use Requirement	221
1282	phpMailAdmin	Postfix 2.0.x or later	Use Requirement	221
1256	phpman	MySQL	Use Requirement	221
1256	phpman	PHP	*not* 4.1.2	221
1281	phpMp	Apache	Use Requirement	221
1281	phpMp	mpd 0.8.0 or later	Use Requirement	221
1281	phpMp	PHP 4.x or later	Use Requirement	221
4438	PHPMyEdit	MySQL 3-23 or later	Use Requirement	221
4438	PHPMyEdit	PHP 4	Use Requirement	221
1279	phpMyFAQ	MySQL 3.23.23 or later	Use Requirement	221
1279	phpMyFAQ	PHP 4.1.0 or later	Use Requirement	221
1277	phpMyVisites	Web server that supports PHP/MySQL	Use Requirement	221
1252	phpop	Apache	Use Requirement	221
1252	phpop	MySQL	Use Requirement	221
1252	phpop	PHP	Use Requirement	221
4433	PHPortfolio	Apache 1.3.x or later	Use Requirement	221
4433	PHPortfolio	MySQL 3.23 or later	Use Requirement	221
4433	PHPortfolio	PHP 4.2 or later with GD 2 libraries	Use Requirement	221
4432	PHPoto	and mysql extensions; mysql 3 or 4; Web server	Use Requirement	221
4432	PHPoto	pcre	Use Requirement	221
4432	PHPoto	PHP 4.0.6 compiled with GD	Use Requirement	221
1276	phpPackage	Perl	Use Requirement	221
1275	phpPgAdmin	PHP 4.x	Use Requirement	221
1275	phpPgAdmin	postgreSQL	Use Requirement	221
1250	phpprintipp	php SASL	Weak Prerequisite	221
1273	phpScheduleIt	PEAR	Use Requirement	221
1273	phpScheduleIt	PEAR::DB compatible database	author recommends MySQL	221
1273	phpScheduleIt	PHP 4.2 or later	author recommends 4.3 or later	221
1272	phpSera	MySQL	Use Requirement	221
1272	phpSera	PHP	Use Requirement	221
1249	phpsitestats	MySQL 4.0 or later	Weak Prerequisite	221
1249	phpsitestats	PHP 4.3 or later	Use Requirement	221
1274	phpSQLViewer	a web server	Use Requirement	221
1274	phpSQLViewer	MySQL	Use Requirement	221
1274	phpSQLViewer	PEAR::DB	Use Requirement	221
1274	phpSQLViewer	PHP 4.0 or later	Use Requirement	221
1271	phpSupport	Apache 1.3.x or later	Use Requirement	221
1271	phpSupport	DBD-mysql	Use Requirement	221
1271	phpSupport	DBI 1.x or later	Use Requirement	221
1271	phpSupport	MIME::Base64 3.00	Use Requirement	221
1271	phpSupport	MIME::Parser 6.2	Use Requirement	221
1271	phpSupport	MySQL 4.0.x or later	Use Requirement	221
1271	phpSupport	Perl v5 or later	Use Requirement	221
1271	phpSupport	PHP 4.3.x or later	Use Requirement	221
1271	phpSupport	sendmail *or* qmail	Use Requirement	221
1247	phpsyslogng	MySQL	Use Requirement	221
1247	phpsyslogng	PHP	Use Requirement	221
1247	phpsyslogng	syslog-ng	Use Requirement	221
1270	phpThumb	GD library	Use Requirement	221
4437	PHPWeather	MySQL	Weak Prerequisite	221
4437	PHPWeather	PHP 4.0.0	Use Requirement	221
4437	PHPWeather	PostGreSQL	Weak Prerequisite	221
1243	phpwebapp	PHP	Use Requirement	221
1242	phpx	Apache	Use Requirement	221
1242	phpx	MySQL	Use Requirement	221
1242	phpx	PHP 4.0.6 or later	Use Requirement	221
1241	phpxmail	PHP 4.1 or later	Use Requirement	221
1241	phpxmail	XMail 1.0 or later	Use Requirement	221
1267	php_imagick	Imagemagick	Use Requirement	221
1267	php_imagick	PHP	Use Requirement	221
1266	php_syslog_viewer	php apache mysql	Use Requirement	221
1266	php_syslog_viewer	stunnel syslog-ng	Weak Prerequisite	221
1240	phylographer	fasta	ftp://ftp.virginia.edu/pub/fasta	221
1239	picalo	mxDateTime	Use Requirement	221
1239	picalo	pstat.py	Use Requirement	221
1239	picalo	wxPython	Use Requirement	221
1238	picbook	Imagemagick	&#39;convert&#39; and &#39;identify&#39;	221
1235	picoforge	a mail server	Use Requirement	221
1235	picoforge	an SSH server	Use Requirement	221
1235	picoforge	Apache	Use Requirement	221
1235	picoforge	CVS	Use Requirement	221
1235	picoforge	MySQL	Use Requirement	221
1235	picoforge	Openldap	Use Requirement	221
1235	picoforge	Pam-ldap	Use Requirement	221
1235	picoforge	PHP Groupware 0.9.16 or later	Use Requirement	221
1235	picoforge	SubVersion	Use Requirement	221
1235	picoforge	Sympa	Use Requirement	221
1235	picoforge	TWiki	Use Requirement	221
1235	picoforge	WWSympa	Use Requirement	221
1233	pidgin	GTK+ 1.2.x	Build Prerequisite	221
